test-riscv-keccak-one-proof
+- complete VM Keccak one lifecycle identity guard
   +- run test stderr
RISCV_KECCAK_SHAPE calls=1 log_size=5 rows=29 preprocessed_columns=31 main_columns=2204 interaction_columns=4164
RISCV_KECCAK_STAGE calls=1 depth=0 id=riscv_ethereum_commitment_witness seconds=0.000540000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000012000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000011000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000012000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000011000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000011000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000342000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000030000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000073000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.027458000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.064019000
RISCV_KECCAK_STAGE calls=1 depth=1 id=merkle_commit seconds=0.592117000
RISCV_KECCAK_STAGE calls=1 depth=0 id=riscv_ethereum_prove seconds=2.332750000
RISCV_KECCAK_STAGE calls=1 depth=1 id=draw_random_coeff seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_trace_extract seconds=0.000063000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_evaluation seconds=0.886125000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_interpolate_and_split seconds=0.020293000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_commit seconds=0.219928000
RISCV_KECCAK_STAGE calls=1 depth=1 id=oods_point_and_mask_points seconds=0.002446000
RISCV_KECCAK_STAGE calls=1 depth=1 id=sampled_value_evaluation seconds=0.095047000
RISCV_KECCAK_STAGE calls=1 depth=1 id=sampled_value_channel_mix seconds=0.001903000
RISCV_KECCAK_STAGE calls=1 depth=1 id=fri_quotient_build_and_commit seconds=1.069039000
RISCV_KECCAK_STAGE calls=1 depth=1 id=proof_of_work seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=fri_decommit seconds=0.008206000
RISCV_KECCAK_STAGE calls=1 depth=1 id=trace_decommit seconds=0.001837000
RISCV_KECCAK_STAGE calls=1 depth=1 id=constraint_check_and_assembly seconds=0.002208000
RISCV_KECCAK_LIFECYCLE calls=1 workers=1 profile=development queries=3 pow_bits=0 execution_ns=333000 prove_ns=4064808958 encode_ns=2350542 fresh_decode_verify_ns=933190833 total_ns=5002513833 artifact_bytes=640361 producer_peak_bytes=762160716 verifier_peak_bytes=132811904 producer_live_bytes=0 verifier_live_bytes=0

Build Summary: 4/4 steps succeeded; 1/1 tests passed
test-riscv-keccak-one-proof success
+- complete VM Keccak one lifecycle identity guard success
   +- run test 1 passed 5s MaxRSS:1G
      +- compile test ReleaseSafe native success 1m MaxRSS:5G

       90.77 real        86.97 user         3.37 sys
          5073879040  maximum resident set size
                   0  average shared memory size
                   0  average unshared data size
                   0  average unshared stack size
              538529  page reclaims
                 204  page faults
                   0  swaps
                   0  block input operations
                   0  block output operations
                   0  messages sent
                   0  messages received
                   0  signals received
                4939  voluntary context switches
               14286  involuntary context switches
           207532113  instructions retired
            81937836  cycles elapsed
             8585600  peak memory footprint
