test-riscv-keccak-one-proof
+- complete VM Keccak one lifecycle identity guard
   +- run test stderr
RISCV_KECCAK_SHAPE calls=1 log_size=5 rows=29 preprocessed_columns=31 main_columns=2204 interaction_columns=4164
RISCV_KECCAK_STAGE calls=1 depth=0 id=riscv_ethereum_commitment_witness seconds=0.000574000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000001000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000011000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000016000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000014000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000010000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000316000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000008000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000016000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000005000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000007000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000004000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000009000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000003000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000006000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.000033000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.000069000
RISCV_KECCAK_STAGE calls=1 depth=1 id=interpolate_columns seconds=0.027354000
RISCV_KECCAK_STAGE calls=1 depth=1 id=evaluate_extended_domain seconds=0.064096000
RISCV_KECCAK_STAGE calls=1 depth=1 id=merkle_commit seconds=0.597199000
RISCV_KECCAK_STAGE calls=1 depth=0 id=riscv_ethereum_prove seconds=2.343934000
RISCV_KECCAK_STAGE calls=1 depth=1 id=draw_random_coeff seconds=0.000002000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_trace_extract seconds=0.000088000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_evaluation seconds=0.897456000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_interpolate_and_split seconds=0.020150000
RISCV_KECCAK_STAGE calls=1 depth=1 id=composition_commit seconds=0.225038000
RISCV_KECCAK_STAGE calls=1 depth=1 id=oods_point_and_mask_points seconds=0.002374000
RISCV_KECCAK_STAGE calls=1 depth=1 id=sampled_value_evaluation seconds=0.097466000
RISCV_KECCAK_STAGE calls=1 depth=1 id=sampled_value_channel_mix seconds=0.001836000
RISCV_KECCAK_STAGE calls=1 depth=1 id=fri_quotient_build_and_commit seconds=1.063045000
RISCV_KECCAK_STAGE calls=1 depth=1 id=proof_of_work seconds=0.000000000
RISCV_KECCAK_STAGE calls=1 depth=1 id=fri_decommit seconds=0.008318000
RISCV_KECCAK_STAGE calls=1 depth=1 id=trace_decommit seconds=0.001782000
RISCV_KECCAK_STAGE calls=1 depth=1 id=constraint_check_and_assembly seconds=0.002197000
RISCV_KECCAK_LIFECYCLE calls=1 workers=1 profile=development queries=3 pow_bits=0 execution_ns=306041 prove_ns=4074643125 encode_ns=2361666 fresh_decode_verify_ns=929476542 total_ns=5008616166 artifact_bytes=640361 producer_peak_bytes=762160716 verifier_peak_bytes=132811904 producer_live_bytes=0 verifier_live_bytes=0

Build Summary: 4/4 steps succeeded; 1/1 tests passed
test-riscv-keccak-one-proof success
+- complete VM Keccak one lifecycle identity guard success
   +- run test 1 passed 5s MaxRSS:1G
      +- compile test ReleaseSafe native success 1m MaxRSS:4G

       90.65 real        86.47 user         3.04 sys
          4832608256  maximum resident set size
                   0  average shared memory size
                   0  average unshared data size
                   0  average unshared stack size
              528485  page reclaims
                 270  page faults
                   0  swaps
                   0  block input operations
                   0  block output operations
                   0  messages sent
                   0  messages received
                   0  signals received
                8709  voluntary context switches
               19449  involuntary context switches
           213649015  instructions retired
            89838142  cycles elapsed
             9683496  peak memory footprint
